25	7,5	10	17,5					
25	7,5	10	17,5					
25	7,5	10	17,5					
25	7,5	10	17,5					
25	7,5	10	17,5					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
26	7,8	10,4	18,2					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
27	8,1	10,8	18,9					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
28	8,4	11,2	19,6					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
29	8,7	11,6	20,3					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
30	9	12	21					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
31	9,3	12,4	21,7					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
32	9,6	12,8	22,4					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
33	9,9	13,2	23,1					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
34	10,2	13,6	23,8					
35	10,5	14	24,5					
35	10,5	14	24,5					
35	10,5	14	24,5					
35	10,5	14	24,5					
35	10,5	14	24,5					
35	10,5	14	24,5					
35	10,5	14	24,5					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
36	10,8	14,4	25,2					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
37	11,1	14,8	25,9					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
38	11,4	15,2	26,6					
39	11,7	15,6	27,3					
39	11,7	15,6	27,3					
39	11,7	15,6	27,3					
39	11,7	15,6	27,3					
39	11,7	15,6	27,3					
39	11,7	15,6	27,3					
39	11,7	15,6	27,3					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
40	12	16	28					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
41	12,3	16,4	28,7					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
42	12,6	16,8	29,4					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
43	12,9	17,2	30,1					
44	13,2	17,6	30,8					
44	13,2	17,6	30,8					
44	13,2	17,6	30,8					
44	13,2	17,6	30,8					
44	13,2	17,6	30,8					
44	13,2	17,6	30,8					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
45	13,5	18	31,5					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
46	13,8	18,4	32,2					
47	14,1	18,8	32,9					
47	14,1	18,8	32,9					
47	14,1	18,8	32,9					
47	14,1	18,8	32,9					
47	14,1	18,8	32,9					
47	14,1	18,8	32,9					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
48	14,4	19,2	33,6					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
49	14,7	19,6	34,3					
50	15	20	35					
50	15	20	35					
50	15	20	35					
50	15	20	35					
50	15	20	35					
50	15	20	35					
50	15	20	35					
50	15	20	35					
50	15	20	35					
51	15,3	20,4	35,7					
51	15,3	20,4	35,7					
51	15,3	20,4	35,7					
51	15,3	20,4	35,7					
51	15,3	20,4	35,7					
51	15,3	20,4	35,7					
51	15,3	20,4	35,7					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
52	15,6	20,8	36,4					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
53	15,9	21,2	37,1					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
54	16,2	21,6	37,8					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
55	16,5	22	38,5					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
56	16,8	22,4	39,2					
57	17,1	22,8	39,9					
57	17,1	22,8	39,9					
57	17,1	22,8	39,9					
57	17,1	22,8	39,9					
57	17,1	22,8	39,9					
57	17,1	22,8	39,9					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
58	17,4	23,2	40,6					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
59	17,7	23,6	41,3					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
60	18	24	42					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
61	18,3	24,4	42,7					
62	18,6	24,8	43,4					
62	18,6	24,8	43,4					
62	18,6	24,8	43,4					
62	18,6	24,8	43,4					
62	18,6	24,8	43,4					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
63	18,9	25,2	44,1					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
64	19,2	25,6	44,8					
65	19,5	26	45,5					
65	19,5	26	45,5					
65	19,5	26	45,5					
65	19,5	26	45,5					
65	19,5	26	45,5					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
66	19,8	26,4	46,2					
67	20,1	26,8	46,9					
67	20,1	26,8	46,9					
67	20,1	26,8	46,9					
67	20,1	26,8	46,9					
67	20,1	26,8	46,9					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
68	20,4	27,2	47,6					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
69	20,7	27,6	48,3					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
70	21	28	49					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
71	21,3	28,4	49,7					
72	21,6	28,8	50,4					
72	21,6	28,8	50,4					
72	21,6	28,8	50,4					
72	21,6	28,8	50,4					
72	21,6	28,8	50,4					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
73	21,9	29,2	51,1					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
74	22,2	29,6	51,8					
75	22,5	30	52,5					
75	22,5	30	52,5					
75	22,5	30	52,5					
75	22,5	30	52,5					
75	22,5	30	52,5					
75	22,5	30	52,5					
75	22,5	30	52,5					
75	22,5	30	52,5					
76	22,8	30,4	53,2					
76	22,8	30,4	53,2					
76	22,8	30,4	53,2					
76	22,8	30,4	53,2					
76	22,8	30,4	53,2					
76	22,8	30,4	53,2					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
77	23,1	30,8	53,9					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
78	23,4	31,2	54,6					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
79	23,7	31,6	55,3					
80	24	32	56					
80	24	32	56					
80	24	32	56					
80	24	32	56					
80	24	32	56					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
81	24,3	32,4	56,7					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
82	24,6	32,8	57,4					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
83	24,9	33,2	58,1					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
84	25,2	33,6	58,8					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
85	25,5	34	59,5					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
86	25,8	34,4	60,2					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
87	26,1	34,8	60,9					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
88	26,4	35,2	61,6					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
89	26,7	35,6	62,3					
90	27	36	63					
90	27	36	63					
90	27	36	63					
90	27	36	63					
90	27	36	63					
90	27	36	63					
90	27	36	63					
90	27	36	63					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
91	27,3	36,4	63,7					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
92	27,6	36,8	64,4					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
93	27,9	37,2	65,1					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
94	28,2	37,6	65,8					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
95	28,5	38	66,5					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
96	28,8	38,4	67,2					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
97	29,1	38,8	67,9					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
98	29,4	39,2	68,6					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
99	29,7	39,6	69,3					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
100	30	40	70					
101	30,3	40,4	70,7					
101	30,3	40,4	70,7					
101	30,3	40,4	70,7					
101	30,3	40,4	70,7					
101	30,3	40,4	70,7					
101	30,3	40,4	70,7					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
102	30,6	40,8	71,4					
103	30,9	41,2	72,1					
103	30,9	41,2	72,1					
103	30,9	41,2	72,1					
103	30,9	41,2	72,1					
103	30,9	41,2	72,1					
103	30,9	41,2	72,1					
103	30,9	41,2	72,1					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
104	31,2	41,6	72,8					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
105	31,5	42	73,5					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
106	31,8	42,4	74,2					
107	32,1	42,8	74,9					
107	32,1	42,8	74,9					
107	32,1	42,8	74,9					
107	32,1	42,8	74,9					
107	32,1	42,8	74,9					
107	32,1	42,8	74,9					
107	32,1	42,8	74,9					
